Identifier	Character	Dialogue	Filename	Line Number	Ren'Py Script
MuInterrogation1_48d526f6	mu	Yeah, funny how that works.	game/chapter_one_investigation.rpy	1886	"mu ""[what]"""
MuInterrogation1_0adc975a	mu	It's been nice to talk to other people, even if everyone's a little high strung.	game/chapter_one_investigation.rpy	1887	"mu ""[what]"""
MuInterrogation1_6fa4e12d	mu	What a way to start the year though. I thought the wrestling team's hazing was bad.	game/chapter_one_investigation.rpy	1888	"mu ""[what]"""
MuInterrogation1_1ebac90b	mu	Wasn't thinking about that. Buuut, can you really rule out the possibility?	game/chapter_one_investigation.rpy	1892	"mu ""[what]"""
MuInterrogation1_b6c312e6	mu	I feel bad for Kazz, I really do, but bringing stuff you aren't supposed to have doesn't make you cool.	game/chapter_one_investigation.rpy	1899	"mu ""[what]"""
MuInterrogation1_122de564	mu	He kept showing off and trying to impress people with all the stuff he managed to slip by the teachers.	game/chapter_one_investigation.rpy	1900	"mu ""[what]"""
MuInterrogation1_f8af7e3b	mu	There's only so much second hand cringe we could take, so Dyre had the bright idea to give him a scare by swiping his Echo.	game/chapter_one_investigation.rpy	1901	"mu ""[what]"""
MuInterrogation1_072f54ab	mu	That was before we realized he lost his phone.	game/chapter_one_investigation.rpy	1902	"mu ""[what]"""
MuInterrogation1_933a2b05	mu	All they did was sneak it into his PA booth without telling him.	game/chapter_one_investigation.rpy	1906	"mu ""[what]"""
MuInterrogation1_cd5060a5	mu	Honestly, I'm surprised it took him so long to notice they moved it.	game/chapter_one_investigation.rpy	1907	"mu ""[what]"""
MuInterrogation1_766667dc	mu	Even then, we had to tell him where it was.	game/chapter_one_investigation.rpy	1908	"mu ""[what]"""
MuInterrogation1_8571a91d	mu	I'm just an idea man. I didn't have a clue how to get in the booth without raising suspicion.	game/chapter_one_investigation.rpy	1912	"mu ""[what]"""
MuInterrogation1_82426d76	mu	You've seen how guarded he is about it.	game/chapter_one_investigation.rpy	1913	"mu ""[what]"""
MuInterrogation1_a00649d5	mu	I thought it'd be better to just hide it in a locker, but Dyre and Mariko were determined to hide it right under his nose.	game/chapter_one_investigation.rpy	1914	"mu ""[what]"""
MuInterrogation1_bd7e0a77	mu	During move-in day.	game/chapter_one_investigation.rpy	1918	"mu ""[what]"""
MuInterrogation1_7379a858	mu	Looks like someone was trying to figure out how to get Kazz's Echo to learn new commands.	game/chapter_one_investigation.rpy	1933	"mu ""[what]"""
MuInterrogation1_332749c4	mu	Kazz has his set up to do a bunch of things.	game/chapter_one_investigation.rpy	1937	"mu ""[what]"""
MuInterrogation1_4e40bb87	mu	They probably just wanted it to spook him when he said something or change what name it responded to.	game/chapter_one_investigation.rpy	1938	"mu ""[what]"""
MuInterrogation1_03d0a0b7	mu	No. It can tell you what account it's logged into and what date it was added, but that's about it.	game/chapter_one_investigation.rpy	1945	"mu ""[what]"""
MuInterrogation1_1c364686	mu	Nagen, I swear, I'll try my best to get to the bottom of this.	game/chapter_one_investigation.rpy	1964	"mu ""[what]"""
MuInterrogation1_1234e8c2	mu	I don't know what I can do about it though.	game/chapter_one_investigation.rpy	1965	"mu ""[what]"""
MuInterrogation1_7d25e973	mu	It's just, I don't want to throw someone under the bus without evidence.	game/chapter_one_investigation.rpy	1969	"mu ""[what]"""
MuInterrogation1_edb068be	mu	It's not you I'm worried about.	game/chapter_one_investigation.rpy	1974	"mu ""[what]"""
MuInterrogation1_7ea1a35a	mu	It's the little murder hobos that you hang out with that has me worried.	game/chapter_one_investigation.rpy	1975	"mu ""[what]"""
MuInterrogation1_a970e063	mu	At the end of the day, my job is to keep people from hurting themselves.	game/chapter_one_investigation.rpy	1976	"mu ""[what]"""
MuInterrogation1_99e6ba33	mu	The last thing we need is a fight.	game/chapter_one_investigation.rpy	1977	"mu ""[what]"""
MuInterrogation1_da4bca66	mu	I'm sorry things ended up like this.	game/chapter_one_investigation.rpy	1981	"mu ""[what]"""
MuInterrogation1_b7667689	mu	I thought I could trust my own friends.	game/chapter_one_investigation.rpy	1982	"mu ""[what]"""
prologue_oshin_f75733d8	mu	For the love of- Where on Earth did that lighter go?	game/prologue.rpy	3150	"mu ""[what]"""
prologue_oshin_710b1e93	mu	Some nurse's office. I can't find a single compression wrap or ice pack, let alone an O2 tank.	game/prologue.rpy	3165	"mu ""[what]"""
prologue_oshin_2bc0e829	mu	Granted, that means the building isn't at risk for exploding right now, but I feel bad for anyone with asthma.	game/prologue.rpy	3166	"mu ""[what]"""
prologue_oshin_bd1c190e	mu	They're screwed.	game/prologue.rpy	3167	"mu ""[what]"""
prologue_oshin_32b00122	mu	As the nurse's assistant, it's my job to take inventory. So yeah, that's why I'm here.	game/prologue.rpy	3171	"mu ""[what]"""
prologue_oshin_00e9932f	mu	What I do on my fifteen-minute break is another matter.	game/prologue.rpy	3172	"mu ""[what]"""
prologue_oshin_0ffa07e3	mu	For part of the day.	game/prologue.rpy	3176	"mu ""[what]"""
prologue_oshin_4962eec3	mu	They don't have a sports medicine program, so shadowing the school nurse was the only way I could use my Proficiency in biology here.	game/prologue.rpy	3177	"mu ""[what]"""
prologue_oshin_c8c1e042	mu	Well, it was that or be a TA for the Intel Professor during science lectures but... blegh, I hate theory.	game/prologue.rpy	3178	"mu ""[what]"""
prologue_oshin_2d504784	mu	I came here to learn, not to grade papers.	game/prologue.rpy	3179	"mu ""[what]"""
prologue_oshin_399af8b0	mu	And college credit.	game/prologue.rpy	3188	"mu ""[what]"""
prologue_oshin_98b78f15	mu	Didn't you hear me? I hate theory, and explaining the theory to the uneducated- Ugh!	game/prologue.rpy	3198	"mu ""[what]"""
prologue_oshin_0e139123	mu	Every part of the human body is connected, you can't understand one of them without knowing the others.	game/prologue.rpy	3199	"mu ""[what]"""
prologue_oshin_7625680f	mu	Unless someone knows the basics, I can't begin to help them and no one knows the basics.	game/prologue.rpy	3200	"mu ""[what]"""
prologue_oshin_eac8884d	mu	I was in class with someone who asked if you could get pregnant through your stomach.	game/prologue.rpy	3204	"mu ""[what]"""
prologue_oshin_f1305049	mu	I couldn't help it. I laughed at the poor girl, but she was serious.	game/prologue.rpy	3205	"mu ""[what]"""
prologue_oshin_8799f8e6	mu	I. Don't. Know.	game/prologue.rpy	3209	"mu ""[what]"""
prologue_oshin_39a132c9	mu	People hear my Proficiency and think it's permission to ask and show me all the gross things they're too scared to talk to an actual doctor about.	game/prologue.rpy	3210	"mu ""[what]"""
prologue_oshin_0b2c008a	mu	People will ask me weird stuff no matter what I do.	game/prologue.rpy	3214	"mu ""[what]"""
prologue_oshin_823fc497	mu	At least this way it's less people and I won't have to read essays.	game/prologue.rpy	3215	"mu ""[what]"""
prologue_oshin_0e7faf3a	mu	Maybe. I mean, I guess it'd cover A and P, but...	game/prologue.rpy	3221	"mu ""[what]"""
prologue_oshin_db454c3a	mu	I don't know if it's worth the money or effort.	game/prologue.rpy	3222	"mu ""[what]"""
prologue_oshin_353cc2f6	mu	If I'm taking on heaps of debt, I need to be certain it's for something I actually want to do.	game/prologue.rpy	3223	"mu ""[what]"""
prologue_oshin_655f4c1b	mu	Med school doesn't look kindly on the uncertain.	game/prologue.rpy	3224	"mu ""[what]"""
prologue_oshin_cab49130	mu	Homeopathy, pharmacology, farming; whatever's easiest.	game/prologue.rpy	3228	"mu ""[what]"""
prologue_oshin_5e069057	mu	Yeah.	game/prologue.rpy	3232	"mu ""[what]"""
prologue_oshin_99b38992	mu	Agricultural farming.	game/prologue.rpy	3236	"mu ""[what]"""
prologue_oshin_cdbfcdc4	mu	Yeah, if only those options didn't cost the same as a new house.	game/prologue.rpy	3240	"mu ""[what]"""
prologue_oshin_5b711623	mu	What do you know about medicine?	game/prologue.rpy	3246	"mu ""[what]"""
prologue_oshin_a9f5ce91	mu	Oh dang, yeah. It's not mine though. It's the nurse's.	game/prologue.rpy	3256	"mu ""[what]"""
prologue_oshin_2b2494ff	mu	You really think I'd be smoking in here without permission?	game/prologue.rpy	3260	"mu ""[what]"""
prologue_oshin_195c8fe5	mu	Of course I'd tell the nurse if I was smoking; she's the one I'd have to go to if I overdo it.	game/prologue.rpy	3264	"mu ""[what]"""
prologue_oshin_76fd57e3	mu	Found it!	game/prologue.rpy	3265	"mu ""[what]"""
prologue_oshin_5bb56cb4	mu	Why did you come here anyway? Have any allergies or scripts the nurse needs?	game/prologue.rpy	3269	"mu ""[what]"""
prologue_oshin_61220cc8	mu	Wait, no way. Were you the kid that got a bloody nose from a sprout ball?	game/prologue.rpy	3275	"mu ""[what]"""
prologue_oshin_66acd8f0	mu	They're made of yarn, man, it doesn't get cushier than that.	game/prologue.rpy	3279	"mu ""[what]"""
prologue_oshin_795edc54	mu	I thought Dyre was exaggerating all those times. That's too rich.	game/prologue.rpy	3280	"mu ""[what]"""
prologue_oshin_356ca426	mu	Hey, hey; watch out for flying pompoms. Wouldn't want you to have to check in on your first day.	game/prologue.rpy	3286	"mu ""[what]"""
chapter1_boss_scene_8bc3ca5d	n	I think you already know why Hiro isn’t with us.	game/chapter_one_boss_scene.rpy	25	"n ""[what]"""
chapter1_boss_scene_a4e70145	n	We’d never do something like that!	game/chapter_one_boss_scene.rpy	53	"n ""[what]"""
chapter1_boss_scene_26351c13	n	If you don’t want to fight me, then let them go.	game/chapter_one_boss_scene.rpy	93	"n ""[what]"""
chapter1_boss_scene_39a0726d	n	...Who’s they?	game/chapter_one_boss_scene.rpy	103	"n ""[what]"""
chapter1_boss_scene_fb8815c6	n	I’m not going to fight anyone.	game/chapter_one_boss_scene.rpy	118	"n ""[what]"""
chapter1_boss_scene_fdcfab02	n	We both know you’re in no position to fight right now. If you keep pushing yourself like this, you’re going to pass out again. Wait, is this why you’ve been freaking out about not having enough time? Do you think something’s going to happen to you?	game/chapter_one_boss_scene.rpy	128	"n ""[what]"""
chapter1_boss_scene_4c196d22	n	You don’t have to take on everything yourself. No one’s blaming you for what happened, but trying to fix things by yourself, it just makes things worse.	game/chapter_one_boss_scene.rpy	140	"n ""[what]"""
chapter1_boss_scene_bd414515	n	Let us help you. You’ve been fighting alone for too long. Tell us where Hiro is so we can get you out of this mess.	game/chapter_one_boss_scene.rpy	148	"n ""[what]"""
chapter1_boss_scene_da10e17d	n	I could have told you that. I can’t believe after all we went through, you’d just turn yourself in like that.	game/chapter_one_boss_scene.rpy	182	"n ""[what]"""
chapter1_boss_scene_e5fe9382	n	That doesn’t mean you should throw yourself to the wolves. What if you’d actually gotten hurt?	game/chapter_one_boss_scene.rpy	188	"n ""[what]"""
chapter1_boss_scene_98d1228c	n	It’s not like putting them on was your idea to begin with. Besides we- I wasn’t completely honest about what they did.	game/chapter_one_boss_scene.rpy	200	"n ""[what]"""
chapter1_boss_scene_a8c08549	n	But it’s true. I thought if you knew how… complete the brainwashing was, you wouldn’t go through with it, so we lied. All of us did.	game/chapter_one_boss_scene.rpy	204	"n ""[what]"""
chapter1_boss_scene_b93905f3	n	And right now, we gotta figure out who's behind this. Hopefully, that tape will give us some answers.	game/chapter_one_boss_scene.rpy	210	"n ""[what]"""
chapter1_boss_intro_98a9e95f	n	Have you actually lost your mind? What do you mean taking over?	game/chapter_one_boss_scene.rpy	230	"n ""[what]"""
chapter1_boss_intro_4cb4b085	n	How the hell?	game/chapter_one_boss_scene.rpy	236	"n ""[what]"""
chapter1_boss_intro_1fb88752	n	I don’t want to fight you.	game/chapter_one_boss_scene.rpy	240	"n ""[what]"""
chapter1_boss_battle_midfight_scene_f6986bfd	n	This isn’t going anywhere. Just give up already.	game/chapter_one_boss_scene.rpy	250	"n ""[what]"""
chapter1_boss_battle_midfight_scene_d5249155	n	This isn’t the same thing.	game/chapter_one_boss_scene.rpy	273	"n ""[what]"""
chapter1_boss_battle_midfight_scene_5c0acb3f	n	He didn’t know.	game/chapter_one_boss_scene.rpy	287	"n ""[what]"""
chapter1_boss_battle_midfight_scene_375bb172	n	The only reason Hiro came to you was to stop anyone else from getting hurt, including you. He already felt guilty for what happened. What more do you want?	game/chapter_one_boss_scene.rpy	322	"n ""[what]"""
chapter1_boss_battle_midfight_scene_c6f1cec9	n	It’s not Hiro’s fault people trusted him more than you, Mariko. You’re only making things worse by picking a fight you will lose.	game/chapter_one_boss_scene.rpy	350	"n ""[what]"""
chapter1_boss_spare_8ac1711e	n	Rei, Setsuna; let my friends go. I’m- We aren’t going to hurt her.	game/chapter_one_boss_scene.rpy	360	"n ""[what]"""
chapter1_boss_spare_cb8e6281	n	There’s no way you prepared all of this by yourself in five days. Who told you we were coming here?	game/chapter_one_boss_scene.rpy	378	"n ""[what]"""
chapter1_boss_spare_381b3af5	n	No one’s ‘getting’ anyone. Though it looks like you’re in serious trouble with the school.	game/chapter_one_boss_scene.rpy	386	"n ""[what]"""
chapter1_boss_punish_a79707b1	n	Of course I’ll forgive you, you provided valuable entertainment for everyone.	game/chapter_one_boss_scene.rpy	396	"n ""[what]"""
chapter1_boss_punish_1223af9e	n	When you tell people what you plan to do, they can make other arrangements. Like, say, borrowing a few burner phones for a special school-wide stream. Of course, there’s no audio, but that kind of works in my favor. Especially when I’ve been super calm about everything and you’re bawling your eyes out after attacking me with knives. It’s not a good look for you.	game/chapter_one_boss_scene.rpy	400	"n ""[what]"""
chapter1_boss_punish_64f2ad1d	n	True, but you’re the psycho stalker that broadcasted a threat letter to everyone and lashed out at me and your own friends. At best, you’ll be ridiculed, at worst, expelled. Either way, no one’s going to believe you.	game/chapter_one_boss_scene.rpy	404	"n ""[what]"""
chapter1_boss_punish_f22c98f7	n	What!? I’m the victim here!	game/chapter_one_boss_scene.rpy	426	"n ""[what]"""
chapter1_boss_punish_01994b63	n	But-	game/chapter_one_boss_scene.rpy	432	"n ""[what]"""
chapter1_boss_punish_39a49f53	n	...Fine.	game/chapter_one_boss_scene.rpy	436	"n ""[what]"""
chapter1_tape_scene_716e4303	n	I mean, I could, but I figured Uitto had that covered. You really worried us.	game/chapter_one_boss_scene.rpy	524	"n ""[what]"""
chapter1_tape_scene_409d2be9	n	I figured you'd run your ideas by us before running off and doing something stupid, y'know, like you're supposed to.	game/chapter_one_boss_scene.rpy	533	"n ""[what]"""
chapter1_tape_scene_a749f198	n	What do you mean?	game/chapter_one_boss_scene.rpy	539	"n ""[what]"""
chapter1_tape_scene_ae4861b2	n	Why are you lecturing me? No one got hurt in the end, not permanently. I just wanted to make sure you were safe.	game/chapter_one_boss_scene.rpy	547	"n ""[what]"""
chapter1_tape_scene_3c0e7dbc	n	Hiro, come on, I'd never do something if I thought it would put you in real danger.	game/chapter_one_boss_scene.rpy	551	"n ""[what]"""
chapter1_tape_scene_38ea3165	n	We won. Now's the time to celebrate.	game/chapter_one_boss_scene.rpy	555	"n ""[what]"""
chapter1_tape_scene_f1854c05	n	Of course they will. Everything just takes a little time.	game/chapter_one_boss_scene.rpy	563	"n ""[what]"""
chapter1_tape_scene_5678087c	n	Well, someone's gotta look out for your wellbeing. You're practically addicted to taking the blame for things that have nothing to do with you.	game/chapter_one_boss_scene.rpy	570	"n ""[what]"""
chapter1_tape_scene_890310d9	n	You're not responsible for everyone's happiness, especially if trying to make everyone happy is going to get you hurt.	game/chapter_one_boss_scene.rpy	571	"n ""[what]"""
chapter1_tape_scene_47f91d41	n	We'll never know that for sure. Nothing would have changed if we didn't do something.	game/chapter_one_boss_scene.rpy	583	"n ""[what]"""
